,stkcd,year,员工总数,人均创收万元,人均创利万元,本科,本科学历占比,IndustryName,OfficeAddress,PROVINCE,CITY
14724,2538,2019,2978,101.273730570853,7.99607712860981,184,6.18,化学原料及化学制品制造业,安徽省宁国市经济技术开发区汪溪园区,安徽省,宁国市
14725,2538,2020,2998,126.472889501668,9.83404475583722,201,6.7,化学原料及化学制品制造业,安徽省宁国市经济技术开发区汪溪园区,安徽省,宁国市
14726,2538,2021,2950,135.253738020678,15.4782162450848,193,6.54,化学原料及化学制品制造业,安徽省宁国市经济技术开发区汪溪园区,安徽省,宁国市
14727,2538,2022,2956,165.217662525372,17.9488997604872,193,6.53,化学原料及化学制品制造业,安徽省宁国市经济技术开发区汪溪园区,安徽省,宁国市
14728,2539,2010,2215,92.434194317833,6.90918676072235,559,14.04,化学肥料制造业,成都市新都工业开发区南二路,四川省,成都市
14729,2539,2011,3982,81.4114828390256,5.55007955374184,559,14.04,化学肥料制造业,成都市新都工业开发区南二路,四川省,成都市
14730,2539,2012,5186,66.038429889703,2.36030537524103,602,11.61,化学原料及化学制品制造业,四川省成都市新都工业开发区南二路,四川省,成都市
14731,2539,2013,7148,53.843274283296,1.49261168480694,756,10.58,化学原料及化学制品制造业,成都市新都工业开发区南二路,四川省,成都市
14732,2539,2014,8653,53.9355505526407,1.31186453727031,919,10.62,化学原料及化学制品制造业,四川省成都市新都工业开发区南二路,四川省,成都市
14733,2539,2015,9576,60.962088609858,2.09467408375104,1016,10.61,化学原料及化学制品制造业,四川省成都市新都工业开发区南二路,四川省,成都市
14734,2539,2016,11567,52.4948307967494,1.23386710417567,1461,12.63,化学原料及化学制品制造业,四川省成都市新都工业开发区南二路,四川省,成都市
14735,2539,2017,11018,70.2627700290434,0.947464686876021,584,5.3,化学原料及化学制品制造业,四川省成都市新都工业开发区南二路,四川省,成都市
14736,2539,2018,9302,84.587168386691,1.88909186164266,956,10.28,化学原料及化学制品制造业,四川省成都市新都区蜀龙大道中段969号汇景大厦4、5楼,四川省,成都市
14737,2539,2019,9328,92.4793456673456,2.28607339225986,517,5.54,化学原料及化学制品制造业,四川省成都市新都区蜀龙大道中段969号1栋401-406号、408-411号、413号、501-506号、508-510号、512号、513号,四川省,成都市
14738,2539,2020,10140,90.279251413215,4.91672133609468,589,5.81,化学原料及化学制品制造业,四川省成都市新都区蜀龙大道中段969号1栋401-406号、408-411号、413号、501-506号、508-510号、512号、513号,四川省,成都市
14739,2539,2021,10738,138.73931481924,11.4707008390762,754,7.02,化学原料及化学制品制造业,四川省成都市新都区蜀龙大道中段969号1栋401-406号、408-411号、413号、501-506号、508-510号、512号、513号,四川省,成都市
14740,2539,2022,11967,171.319233321133,12.4671743843068,865,7.23,化学原料及化学制品制造业,四川省成都市新都区蓉都大道南二段98号附101号,四川省,成都市
14741,2540,2010,1506,75.4547837689243,8.0461970185923,115,6.26,有色金属合金业,江苏省无锡市新区坊兴路8号,江苏省,无锡市
14742,2540,2011,1837,70.7301448590093,6.72707032117583,115,6.26,有色金属合金业,江苏省无锡市新区坊兴路8号,江苏省,无锡市
14743,2540,2012,2002,86.5687389010989,4.98558692807193,162,8.09,有色金属冶炼及压延加工业,江苏省无锡市新区坊兴路8号,江苏省,无锡市
14744,2540,2013,2142,95.6872400606909,6.89635095424837,185,8.6368,有色金属冶炼及压延加工业,江苏省无锡市新区坊兴路8号,江苏省,无锡市
14745,2540,2014,2130,105.261405428169,10.415232328169,157,7.37,有色金属冶炼及压延加工业,江苏省无锡市新区坊兴路8号,江苏省,无锡市
14746,2540,2015,2217,103.264788666667,10.861655624267,176,7.94,有色金属冶炼及压延加工业,江苏省无锡市新区坊兴路8号,江苏省,无锡市
14747,2540,2016,2550,106.385890017255,11.6381236258824,188,7.37,有色金属冶炼及压延加工业,江苏省无锡市新区坊兴路8号,江苏省,无锡市
14748,2540,2017,2686,126.861116056217,11.304344022338,234,8.71,有色金属冶炼及压延加工业,江苏省无锡市新吴区坊兴路8号,江苏省,无锡市
14749,2540,2018,2743,130.879603010937,13.6740780765585,247,9.0047,有色金属冶炼及压延加工业,江苏省无锡市新吴区坊兴路8号,江苏省,无锡市
14750,2540,2019,2728,129.435935827346,13.2697366616569,219,8.03,有色金属冶炼及压延加工业,江苏省无锡市新吴区坊兴路8号,江苏省,无锡市
14751,2540,2020,2884,138.335649107143,12.3875303488211,244,8.46,有色金属冶炼及压延加工业,江苏省无锡市新吴区坊兴路8号,江苏省,无锡市
14752,2540,2021,3024,198.967229766204,15.1471776703042,246,8.13,有色金属冶炼及压延加工业,江苏省无锡市新吴区里河东路58号,江苏省,无锡市
14753,2540,2022,2901,231.952102088245,23.3067180947949,258,8.89,有色金属冶炼及压延加工业,江苏省无锡市新吴区里河东路58号,江苏省,无锡市
14754,2541,2010,2809,93.4749718433606,5.74560102669989,425,10.35,金属结构制造业,合肥市双凤工业开发区,安徽省,合肥市
14755,2541,2011,4108,85.9709751304771,5.1691505150925,425,10.35,金属结构制造业,合肥市双凤工业开发区,安徽省,合肥市
14756,2541,2012,5180,72.2359208546332,3.11525674208494,531,10.25,金属制品业,安徽省合肥市双凤工业区,安徽省,合肥市
14757,2541,2013,6112,80.6627423614202,2.70810310912958,611,9.9967,金属制品业,合肥市双凤工业区,安徽省,合肥市
14758,2541,2014,6851,61.6720324986133,2.01376809575244,753,10.99,金属制品业,安徽省合肥市双凤工业区,安徽省,合肥市
14759,2541,2015,5767,55.3603674537888,3.0645945477718,619,10.73,金属制品业,安徽省合肥市双凤工业区,安徽省,合肥市
14760,2541,2016,5905,61.3277388872142,2.46844697087214,668,11.3124,金属制品业,安徽省合肥市双凤工业区,安徽省,合肥市
14761,2541,2017,7027,71.6216764269247,2.98154656254447,735,10.46,金属制品业,安徽省合肥市双凤工业区,安徽省,合肥市
14762,2541,2018,11053,71.2430459166742,3.76418290147471,789,7.14,金属制品业,安徽省合肥市双凤工业区,安徽省,合肥市
14763,2541,2019,11113,96.7778132491676,5.03119251957167,741,6.67,金属制品业,安徽省合肥市双凤工业区,安徽省,合肥市
14764,2541,2020,15190,88.5511910119816,5.26061461171824,759,5,金属制品业,安徽省合肥市双凤工业区,安徽省,合肥市
14765,2541,2021,19398,100.602175168059,5.92903631307351,762,3.93,金属制品业,安徽省合肥市双凤工业区,安徽省,合肥市
14766,2541,2022,21020,94.4228310603711,5.53128735980019,386,1.84,金属制品业,安徽省合肥市双凤工业区鸿路大厦,安徽省,合肥市
14767,2542,2010,206,109.299018334951,21.2580044708738,73,27.55,其他土木工程建筑业,北京市大兴工业开发区金苑路2号,北京市,北京市
14768,2542,2011,265,99.6569552943396,18.976822645283,73,27.55,其他土木工程建筑业,北京市大兴工业开发区金苑路2号,北京市,北京市
14769,2542,2012,297,151.848141821549,21.4901835084175,106,35.69,土木工程建筑业,北京市大兴工业开发区金苑路2号,北京市,北京市
14770,2542,2013,457,110.44125442232,15.4711507089715,159,34.7921,土木工程建筑业,北京市大兴工业开发区金苑路2号,北京市,北京市
14771,2542,2014,1870,64.3789366470588,6.96683025240642,377,20.16,土木工程建筑业,北京市大兴工业开发区科苑路13号,北京市,北京市
14772,2542,2015,2257,85.5469661360213,10.060263650864,509,22.55,土木工程建筑业,北京市大兴工业开发区科苑路13号,北京市,北京市
14773,2542,2016,2587,89.1759152589872,9.60757612562814,666,25.74,土木工程建筑业,北京市大兴工业开发区科苑路13号,北京市,北京市
14774,2542,2017,2539,109.989646156755,9.31697656951556,768,30.25,土木工程建筑业,北京市大兴工业开发区科苑路13号,北京市,北京市
14775,2542,2018,2574,138.454434600233,8.6635506002331,722,28.0497,土木工程建筑业,北京市大兴工业开发区科苑路13号,北京市,北京市
14776,2542,2019,2005,204.502674111222,12.5442483910224,603,30.07,土木工程建筑业,北京市大兴工业开发区科苑路13号,北京市,北京市
14777,2542,2020,2096,270.170864251431,8.82391114694656,575,27.43,土木工程建筑业,北京市大兴工业开发区科苑路13号,北京市,北京市
14778,2542,2021,1972,262.36741661359,-15.9842380720081,545,27.64,土木工程建筑业,北京市大兴区科苑路13号,北京市,北京市
14779,2542,2022,1724,126.262707230858,-41.0357336856149,502,29.12,土木工程建筑业,北京市大兴区科苑路13号,北京市,北京市
14780,2543,2010,4090,56.0653834488998,4.5444836400978,393,9.31,日用电器制造业,佛山市顺德高新区(容桂)建业中路13号,广东省,佛山市
14781,2543,2011,4221,62.3019448147358,4.83978589765458,393,9.31,日用电器制造业,广东省佛山市顺德高新区(容桂)建业中路13号,广东省,佛山市
14782,2543,2012,4681,65.0490538132878,4.63028255821406,546,11.66,电气机械及器材制造业,广东省佛山市顺德高新区(容桂)建业中路13号,广东省,佛山市
14783,2543,2013,5024,73.4968218274283,4.93067454558121,629,12.5199,电气机械及器材制造业,广东省佛山市顺德高新区(容桂)建业中路13号,广东省,佛山市
14784,2543,2014,4706,84.5243835031874,5.67119326859329,633,13.45,电气机械及器材制造业,广东省佛山市顺德高新区(容桂)建业中路13号,广东省,佛山市
14785,2543,2015,4733,88.5742596144095,6.74199630086626,546,11.54,电气机械及器材制造业,广东省佛山市顺德高新区(容桂)建业中路13号,广东省,佛山市
14786,2543,2016,4807,103.172709397337,8.96957987830248,650,13.52,电气机械及器材制造业,广东省佛山市顺德高新区(容桂)建业中路13号,广东省,佛山市
14787,2543,2017,5487,119.044075302533,7.53418130581374,771,14.05,电气机械及器材制造业,广东省佛山市顺德高新区(容桂)建业中路13号,广东省,佛山市
14788,2543,2018,5449,126.883488074509,8.97269221618646,830,15.23,电气机械及器材制造业,广东省佛山市顺德高新区(容桂)建业中路13号,广东省,佛山市
14789,2543,2019,5192,119.794112123459,11.5193047415254,832,16.02,电气机械及器材制造业,广东省佛山市顺德高新区(容桂)建业中路13号,广东省,佛山市
14790,2543,2020,4905,127.823490435882,12.4637004733945,847,17.27,电气机械及器材制造业,广东省佛山市顺德高新区(容桂)建业中路13号,广东省,佛山市
14791,2543,2021,4370,172.245731552632,8.19809191098398,819,18.74,电气机械及器材制造业,广东省佛山市顺德高新区(容桂)建业中路13号,广东省,佛山市
14792,2543,2022,4447,149.040076866427,12.3686441560603,954,21.45,电气机械及器材制造业,广东省佛山市顺德高新区(容桂)建业中路13号,广东省,佛山市
14793,2544,2010,1948,48.8737999697125,2.85555334856263,960,42.97,其他通信服务业,广州市新港中路381号杰赛科技大楼,广东省,广州市
14794,2544,2011,2234,53.98196487735,3.45068877170994,960,42.97,其他通信服务业,广州市新港中路381号杰赛科技大楼,广东省,广州市
14795,2544,2012,2796,50.3141344291846,3.05493753147353,1195,42.74,软件和信息技术服务业,广东省广州市新港中路381号杰赛科技大楼,广东省,广州市
14796,2544,2013,3085,54.6139972363047,3.14378591734198,1432,46.42,软件和信息技术服务业,广州市新港中路381号杰赛科技大楼,广东省,广州市
14797,2544,2014,3398,57.2936274776339,2.69185410741613,1481,43.58,软件和信息技术服务业,广东省广州市新港中路381号杰赛科技大楼,广东省,广州市
14798,2544,2015,3644,62.9466943781559,2.94481285428101,1789,49.09,软件和信息技术服务业,广东省广州市新港中路381号杰赛科技大楼,广东省,广州市
14799,2544,2016,3819,70.5974061230689,2.78729751688924,1819,47.6303,软件和信息技术服务业,广东省广州市新港中路381号杰赛科技大楼,广东省,广州市
14800,2544,2017,6820,87.6535296344575,2.95788126114369,3660,53.67,软件和信息技术服务业,广东省广州市新港中路381号杰赛科技大楼,广东省,广州市
14801,2544,2018,6426,97.5457089807034,0.214451612667289,3422,53.2524,软件和信息技术服务业,广东省广州市新港中路381号杰赛科技大楼,广东省,广州市
14802,2544,2019,6467,96.2765847162517,0.565897992423071,3545,54.82,软件和信息技术服务业,广东省广州市新港中路381号杰赛科技大楼,广东省,广州市
14803,2544,2020,6373,98.7826173781579,1.51077601114075,3143,49.32,软件和信息技术服务业,广东省广州市新港中路381号杰赛科技大楼,广东省,广州市
14804,2544,2021,4526,144.777564320592,3.12802821939903,2712,59.92,软件和信息技术服务业,广东省广州市新港中路381号杰赛科技大楼,广东省,广州市
14805,2544,2022,4554,155.369454375275,4.68583732564778,2712,59.92,软件和信息技术服务业,广东省广州市新港中路381号杰赛科技大楼,广东省,广州市
14806,2545,2010,2800,60.7438514603572,8.523307535,146,5.21,金属结构制造业,胶州市广州北路118号,山东省,胶州市
14807,2545,2011,2800,66.8279810089286,9.38866234571429,146,5.21,金属结构制造业,胶州市广州北路318号,山东省,胶州市
14808,2545,2012,2728,61.9237138016862,7.06259395234604,158,5.79,金属制品业,山东省胶州市广州北路318号,山东省,胶州市
14809,2545,2013,2376,71.3953158388047,7.10460955008417,178,7.4916,金属制品业,青岛胶州市广州北路318号,山东省,胶州市
14810,2545,2014,2304,43.1396180876736,2.32550650607639,178,7.73,金属制品业,山东省胶州市广州北路318号,山东省,胶州市
14811,2545,2015,2043,58.07796629907,2.95966126921194,176,8.61,金属制品业,山东省胶州市广州北路318号,山东省,胶州市
14812,2545,2016,1891,87.6665030608144,7.21813709783184,170,8.99,金属制品业,山东省青岛市胶州市广州北路318号,山东省,胶州市
14813,2545,2017,2270,90.1850476845815,11.0687893920705,175,7.71,金属制品业,山东省青岛市胶州市广州北路318号,山东省,胶州市
14814,2545,2018,2012,109.217627921968,22.1905089060636,155,7.7038,金属制品业,山东省胶州市广州北路318号,山东省,胶州市
14815,2545,2019,1912,136.293046490586,15.9377637259414,147,7.69,金属制品业,山东省胶州市广州北路318号,山东省,胶州市
14816,2545,2020,1648,160.885160847087,18.7440485303398,116,7.04,金属制品业,山东省胶州市广州北路318号,山东省,胶州市
14817,2545,2021,1601,173.750942011868,25.2303748613367,113,7.06,金属制品业,山东省胶州市广州北路318号,山东省,胶州市
14818,2545,2022,1582,228.578278973451,52.1175754443742,111,7.02,金属制品业,山东省胶州市广州北路318号,山东省,胶州市
14819,2546,2010,422,76.9797294905213,20.1560725616114,255,48.39,输配电及控制设备制造业,南京市江宁经济技术开发区利源北路66号,江苏省,南京市
14820,2546,2011,527,88.9413456053131,24.8759413036053,255,48.39,输配电及控制设备制造业,南京市江宁开发区秣周路以南、苏源大道以西,江苏省,南京市
14821,2546,2012,560,106.744800985714,30.8022658785714,237,42.32,电气机械及器材制造业,南京市江宁开发区家园中路28号,江苏省,南京市
14822,2546,2013,617,88.0234603857375,24.036282191248,277,44.8947,电气机械及器材制造业,南京市江宁开发区家园中路28号,江苏省,南京市
14823,2546,2014,1214,47.8056893418452,12.6391890560132,293,24.14,电气机械及器材制造业,江苏省南京市江宁开发区家园中路28号,江苏省,南京市
14824,2546,2015,1321,58.8198504360333,11.8427973921272,346,26.19,电气机械及器材制造业,江苏省南京市江宁开发区家园中路28号,江苏省,南京市
14825,2546,2016,1389,42.0421532102232,6.49187841828654,407,29.3,电气机械及器材制造业,江苏省南京市江宁经济开发区西门子路39号,江苏省,南京市
14826,2546,2017,1314,47.2643840761035,8.54494237214612,337,25.65,电气机械及器材制造业,江苏省南京市江宁经济开发区西门子路39号,江苏省,南京市
14827,2546,2018,1083,65.2553058587258,14.4255992409972,270,24.9307,电气机械及器材制造业,江苏省南京市江宁经济技术开发区西门子路39号,江苏省,南京市
14828,2546,2019,1136,63.370346375,14.6806521566901,347,30.55,电气机械及器材制造业,江苏省南京市江宁经济技术开发区西门子路39号,江苏省,南京市
14829,2546,2020,927,62.0196246332255,19.7841454983819,246,26.54,电气机械及器材制造业,江苏省南京市江宁经济技术开发区家园中路28号,江苏省,南京市
14830,2546,2021,796,58.3949157625628,28.0451256231156,203,25.5025,电气机械及器材制造业,江苏省南京市江宁经济技术开发区家园中路28号,江苏省,南京市
14831,2546,2022,793,78.2712814779319,1.40770822194199,243,30.64,电气机械及器材制造业,江苏省南京市江宁经济技术开发区家园中路28号,江苏省,南京市
14832,2547,2011,1918,43.1291947304484,2.41897289468196,342,17.83,金属结构制造业,江苏省苏州工业园区唯亭镇金陵东路120号,江苏省,苏州市
14833,2547,2012,2252,39.7931455546181,-3.96112283703375,231,10.26,金属制品业,江苏省苏州市工业园区唯亭镇金陵东路120号,江苏省,苏州市
14834,2547,2013,2592,48.0226734039352,1.2136540162037,285,11,金属制品业,江苏省苏州工业园区唯亭镇金陵东路120号,江苏省,苏州市
14835,2547,2014,4126,53.8091344983034,2.52578546437227,454,11,金属制品业,江苏省苏州市工业园区唯亭镇金陵东路120号,江苏省,苏州市
14836,2547,2015,4813,44.0006072430916,3.7641026619572,497,10.33,金属制品业,江苏省苏州市工业园区唯亭镇金陵东路120号,江苏省,苏州市
14837,2547,2016,5833,43.4743092290417,2.80221482941882,960,16.4581,金属制品业,江苏省苏州市工业园区唯亭镇金陵东路120号,江苏省,苏州市
14838,2547,2017,8739,43.5345020097265,-4.10962988866003,1437,16.44,金属制品业,江苏省苏州市工业园区唯亭镇金陵东路120号,江苏省,苏州市
14839,2547,2018,6807,72.467034273395,0.587584032760394,1119,16.44,金属制品业,江苏省苏州市工业园区唯亭镇金陵东路120号,江苏省,苏州市
14840,2547,2019,4875,148.956992777436,0.454024862358974,802,16.45,金属制品业,江苏省苏州市工业园区唯亭镇金陵东路120号,江苏省,苏州市
14841,2547,2020,4783,107.741015302321,-22.1274711998746,879,18.38,金属制品业,江苏省苏州市工业园区唯亭镇金陵东路120号,江苏省,苏州市
14842,2547,2021,4008,66.6989832999002,-25.7621255865769,722,18.01,金属制品业,江苏省苏州市工业园区唯亭镇金陵东路120号,江苏省,苏州市
14843,2547,2022,2899,89.2568899941359,-4.93982692100724,522,18.01,金属制品业,江苏省苏州市工业园区唯亭镇金陵东路120号,江苏省,苏州市
14844,2548,2010,828,138.857177497585,6.79972434178744,196,13.4708,粮食及饲料加工业,深圳市宝安区公明镇将石塘下围,广东省,深圳市
14845,2548,2011,1014,147.097714961538,5.64926889053254,196,13.4708,粮食及饲料加工业,深圳市宝安区公明镇将石塘下围,广东省,深圳市
14846,2548,2012,1257,140.712025543357,4.28824444391408,196,13.4708,农副食品加工业,广东省深圳市宝安区公明镇将石塘下围,广东省,深圳市
14847,2548,2013,1455,136.764088025429,2.89509605704467,196,13.4708,农副食品加工业,深圳市宝安区公明镇将石塘下围,广东省,深圳市
14848,2548,2014,1352,147.028584238166,4.51317381286982,200,14.79,农副食品加工业,广东省深圳市宝安区公明镇将石塘下围,广东省,深圳市
14849,2548,2015,1760,142.321203211364,5.88338663977273,311,17.67,农副食品加工业,广东省深圳市宝安区公明镇将石塘下围,广东省,深圳市
14850,2548,2016,2867,96.3675700355773,5.5396826871294,616,21.49,农副食品加工业,广东省深圳市宝安区公明镇将石塘下围,广东省,深圳市
14851,2548,2017,2817,108.674264165779,2.40176950159744,651,23.11,农副食品加工业,广东省深圳市光明新区光明街道光电北路18号金新农大厦,广东省,深圳市
14852,2548,2018,2371,118.119952547027,-12.1121043450021,449,18.94,农副食品加工业,广东省深圳市光明区光明街道光电北路18号金新农大厦,广东省,深圳市
14853,2548,2019,2093,114.668282090779,6.71435112565695,379,18.11,农副食品加工业,广东省深圳市光明区光明街道光电北路18号金新农大厦,广东省,深圳市
14854,2548,2020,3154,129.018433633164,4.1930653043754,513,16.27,农副食品加工业,广东省深圳市光明区光明街道光电北路18号金新农大厦,广东省,深圳市
14855,2548,2021,3317,146.730192152246,-29.8190795541152,456,13.75,农副食品加工业,广东省深圳市光明区光明街道光电北路18号金新农大厦,广东省,深圳市
14856,2548,2022,2554,155.596560370399,0.776697132732968,335,13.12,农副食品加工业,广东省深圳市光明区光明街道光电北路18号金新农大厦,广东省,深圳市
14857,2549,2010,107,112.802807401869,39.3069157663551,57,14.1089,其他制造业,湖南省岳阳市七里山,湖南省,岳阳市
14858,2549,2011,351,37.8373092393162,21.2843423076923,57,14.1089,其他制造业,湖南省岳阳市七里山,湖南省,岳阳市
14859,2549,2012,361,35.6698438144044,11.2967618698061,57,14.1089,其他制造业,湖南省岳阳市七里山,湖南省,岳阳市
14860,2549,2013,404,57.5284143465347,14.5603372722772,57,14.1089,其他制造业,湖南省岳阳市岳阳楼区七里山(巴陵石化化肥事业部西门),湖南省,岳阳市
14861,2549,2014,483,54.2429142546584,6.51346013457557,102,21.12,生态保护和环境治理业,湖南省岳阳市岳阳楼区七里山(巴陵石化化肥事业部西门),湖南省,岳阳市
14862,2549,2015,517,29.369373729207,-8.80389891489362,99,19.15,生态保护和环境治理业,湖南省岳阳市岳阳楼区七里山(巴陵石化化肥事业部西门),湖南省,岳阳市
14863,2549,2016,517,52.233642696325,4.07959837717602,104,20.12,生态保护和环境治理业,湖南省岳阳市岳阳楼区七里山(巴陵石化化肥事业部西门),湖南省,岳阳市
14864,2549,2017,537,79.7552654189944,9.66247408566108,112,20.86,生态保护和环境治理业,湖南省岳阳市岳阳楼区七里山(巴陵石化化肥事业部西门),湖南省,岳阳市
14865,2549,2018,570,88.5192503175439,16.4656248140351,128,22.46,生态保护和环境治理业,湖南省岳阳市岳阳楼区七里山(巴陵石化化肥事业部西门),湖南省,岳阳市
14866,2549,2019,648,79.4023824135803,13.7681668225309,152,23.46,生态保护和环境治理业,湖南省岳阳市岳阳楼区七里山(巴陵石化化肥事业部西门),湖南省,岳阳市
14867,2549,2020,597,86.8933386080402,12.0885033299833,129,21.61,生态保护和环境治理业,湖南省岳阳市岳阳楼区七里山(巴陵石化化肥事业部西门),湖南省,岳阳市
14868,2549,2021,705,94.6816824439716,19.6890990198582,157,22.27,生态保护和环境治理业,湖南省岳阳市岳阳楼区七里山(巴陵石化化肥事业部西门),湖南省,岳阳市
14869,2549,2022,694,122.781823566282,23.8505861916426,160,23.05,生态保护和环境治理业,湖南省岳阳市岳阳楼区七里山(巴陵石化化肥事业部西门),湖南省,岳阳市
14870,2550,2010,531,215.587049146893,28.3479567212806,189,30.98,生物药品制造业,常州市新北区长江中路90号,江苏省,常州市
14871,2550,2011,610,120.926689531148,24.9586968344262,189,30.98,生物药品制造业,常州市新北区长江中路90号,江苏省,常州市
14872,2550,2012,875,83.267661264,18.4917668937143,244,27.89,医药制造业,江苏省常州市新北区长江中路90号,江苏省,常州市
14873,2550,2013,851,101.149350958872,21.9767028425382,256,30.0823,医药制造业,常州市新北区长江中路90号,江苏省,常州市
14874,2550,2014,941,86.5683584516472,26.0400353676939,317,33.69,医药制造业,江苏省常州市新北区长江中路90号,江苏省,常州市
14875,2550,2015,1033,73.2866533117135,25.8616889661181,352,34.08,医药制造业,江苏省常州市新北区长江中路90号,江苏省,常州市
14876,2550,2016,1110,69.944952509009,20.2217570990991,374,33.69,医药制造业,江苏省常州市新北区云河路518号,江苏省,常州市
14877,2550,2017,1164,91.5348884819588,15.7220671099656,394,33.85,医药制造业,江苏省常州市新北区云河路518号,江苏省,常州市
14878,2550,2018,1255,105.313037749004,17.6373740398406,433,34.5,医药制造业,江苏省常州市新北区云河路518号,江苏省,常州市
14879,2550,2019,1371,122.184762658643,19.1510701028446,458,33.41,医药制造业,江苏省常州市新北区云河路518号,江苏省,常州市
14880,2550,2020,1336,124.820853093563,-9.88173581961078,447,33.46,医药制造业,江苏省常州市新北区云河路518号,江苏省,常州市
14881,2550,2021,1151,162.896309916594,15.7323714465682,382,33.19,医药制造业,江苏省常州市新北区云河路518号,江苏省,常州市
14882,2550,2022,1102,209.033374850272,29.3479475970962,450,40.83,医药制造业,江苏省常州市新北区云河路518号,江苏省,常州市
14883,2551,2010,786,34.3556618295165,5.90242524173028,159,19.53,医疗器械制造业,深圳市龙岗区宝龙工业城宝龙五路二号尚荣科技工业园,广东省,深圳市
14884,2551,2011,786,44.3292312913486,5.61803694020356,159,19.53,医疗器械制造业,深圳市龙岗区宝龙工业城宝龙五路二号尚荣科技工业园,广东省,深圳市
14885,2551,2012,814,51.759075519656,7.16603531081081,159,19.53,专用设备制造业,深圳市龙岗区宝龙工业城宝龙五路2号尚荣科技工业园1号厂房2楼,广东省,深圳市
14886,2551,2013,2244,32.5713417067736,3.28678832754011,232,10.3387,专用设备制造业,深圳市龙岗区宝龙工业城宝龙五路2号尚荣科技工业园1号厂房2楼,广东省,深圳市
14887,2551,2014,2155,54.1428056835267,4.74045270719258,207,9.61,专用设备制造业,广东省深圳市龙岗区宝龙工业城宝龙5路2号尚荣科技工业园,广东省,深圳市
14888,2551,2015,2201,75.7073809754657,6.18174717446615,215,9.77,专用设备制造业,广东省深圳市龙岗区宝龙工业城宝龙5路2号尚荣科技工业园,广东省,深圳市
14889,2551,2016,2239,86.9160311880304,5.09841707235373,267,11.92,专用设备制造业,广东省深圳市龙岗区宝龙工业城宝龙五路2号尚荣科技工业园1号厂房2楼,广东省,深圳市
14890,2551,2017,1929,104.016439209953,9.08036504821151,394,20.43,专用设备制造业,广东省深圳市龙岗区宝龙工业城宝龙五路2号尚荣科技工业园1号厂房2楼,广东省,深圳市
14891,2551,2018,1779,91.6487952956717,5.49245480607083,197,11.0736,专用设备制造业,广东省深圳市龙岗区宝龙工业城宝龙五路2号尚荣科技工业园1号厂房2楼,广东省,深圳市
14892,2551,2019,1706,89.7315338147714,3.5028635908558,162,9.5,专用设备制造业,广东省深圳市龙岗区宝龙工业城宝龙五路2号尚荣科技工业园,广东省,深圳市
14893,2551,2020,1978,114.625575051062,8.1969944661274,234,11.83,专用设备制造业,广东省深圳市龙岗区宝龙工业城宝龙五路2号尚荣科技工业园,广东省,深圳市
14894,2551,2021,1701,105.249631681364,2.61749642915932,178,10.46,专用设备制造业,广东省深圳市龙岗区宝龙工业城宝龙五路2号尚荣科技工业园,广东省,深圳市
14895,2551,2022,1507,84.6522872156603,-20.4421358971466,135,8.96,专用设备制造业,广东省深圳市龙岗区宝龙工业城宝龙五路2号尚荣科技工业园,广东省,深圳市
14896,2552,2010,504,80.2695683531746,14.0893698154762,42,9.7,铸件制造业,杭州余杭区塘栖镇工业园区内,浙江省,杭州市
14897,2552,2011,537,82.9349931824953,13.4635871527002,42,9.7,铸件制造业,杭州余杭区塘栖镇工业园区内,浙江省,杭州市
14898,2552,2012,527,61.8496487495256,8.56076274193548,42,9.7,通用设备制造业,浙江省杭州余杭区塘栖镇工业园区内,浙江省,杭州市
14899,2552,2013,515,42.0080328970874,2.35816491650485,42,9.7,通用设备制造业,杭州余杭区塘栖镇工业园区内,浙江省,杭州市
14900,2552,2014,535,60.6414815457944,2.66416321682243,42,9.7,通用设备制造业,浙江省杭州市余杭区塘栖镇工业园区内,浙江省,杭州市
14901,2552,2015,520,62.3058917826923,0.825572048076923,42,9.7,通用设备制造业,浙江省杭州市余杭区塘栖镇工业园区内,浙江省,杭州市
14902,2552,2016,471,38.2591082611465,-35.4232069915074,42,9.7,通用设备制造业,浙江省杭州市余杭区塘栖镇工业园区,浙江省,杭州市
14903,2552,2017,510,46.7717459058824,-26.4820748843137,42,9.7,通用设备制造业,浙江省杭州市余杭区塘栖镇工业园区内,浙江省,杭州市
14904,2552,2018,468,66.4203305876068,6.13048580769231,42,9.7,通用设备制造业,浙江省杭州市余杭区塘栖镇工业园区,浙江省,杭州市
14905,2552,2019,469,72.5737662899787,11.9547062643923,42,9.7,通用设备制造业,浙江省杭州市余杭区塘栖镇工业园区,浙江省,杭州市
14906,2552,2020,460,79.711529673913,1.64838927173913,42,9.7,通用设备制造业,浙江省杭州市余杭区塘栖镇工业园区,浙江省,杭州市
14907,2552,2021,433,81.562058182448,1.47045321939954,42,9.7,通用设备制造业,浙江省杭州市余杭区塘栖镇工业园区,浙江省,杭州市
14908,2552,2022,2434,56.7200281442071,-1.41645066639277,161,6.61,通用设备制造业,浙江省杭州市余杭区塘栖镇工业园区,浙江省,杭州市
14909,2553,2010,798,27.0420650300752,4.51210885087719,105,11.71,轴承、阀门制造业,常州市武进高新技术开发区龙翔路,江苏省,常州市
14910,2553,2011,867,26.5206685767013,4.37374476470588,105,11.71,轴承、阀门制造业,常州市武进高新技术开发区龙翔路,江苏省,常州市
